moteid,temperature,humidity,light,voltage,dtime
45.0,22.262,26.9679,101.2,2.67532,2004-03-02 19:01:57.524626
37.0,21.8112,42.11600000000001,426.88,2.69964,2004-02-29 15:12:50.874331
37.0,22.6932,42.25,250.24,2.69964,2004-03-01 17:41:23.600487
48.0,16.2644,46.6232,0.46,2.62796,2004-03-02 03:04:35.810914
42.0,17.8912,42.7185,3.68,2.66332,2004-02-28 22:56:21.494369
6.0,19.4298,41.0741,1023.04,2.62796,2004-02-29 10:08:24.639035
8.0,20.7332,31.1727,625.6,2.67532,2004-03-02 17:44:20.434524
35.0,18.9496,41.5116,165.6,2.62796,2004-02-28 01:58:16.826742
17.0,19.1554,41.6461,6.9,2.56,2004-02-29 21:07:27.111122
20.0,24.5356,32.8958,1023.04,2.76242,2004-02-28 14:03:18.217864
36.0,16.9504,47.212,114.08,2.65143,2004-02-29 07:09:18.861458
24.0,20.9586,39.8235,353.28,2.71196,2004-02-29 15:43:00.370797
27.0,18.9006,42.9189,79.12,2.66332,2004-02-29 21:26:51.123673
21.0,25.7018,27.9727,507.84,2.69964,2004-03-02 07:15:37.243002
11.0,20.694000000000006,38.872,478.4,2.68742,2004-02-28 16:48:20.703734
7.0,20.4784,30.7486,9.2,2.65143,2004-03-02 21:40:56.879139
17.0,17.067999999999998,43.3525,0.46,2.56,2004-02-29 02:44:19.420877
32.0,18.5184,41.8812,890.56,2.66332,2004-02-29 08:27:19.769409
14.0,19.2632,42.1495,309.12,2.68742,2004-02-29 10:07:55.162629
38.0,18.1166,43.9512,172.96,2.62796,2004-02-29 23:12:54.132541
49.0,15.4412,50.8988,0.46,2.60491,2004-03-01 06:04:54.489248
42.0,19.7728,43.8848,158.24,2.67532,2004-03-01 19:55:34.911464
10.0,20.2432,42.317,625.6,2.67532,2004-02-29 13:10:26.586458
22.0,28.0244,30.3238,397.44,2.74963,2004-03-01 11:47:35.571115
16.0,18.6654,38.6675,1847.36,2.62796,2004-02-28 07:54:16.672338
37.0,21.87,32.8958,195.04,2.67532,2004-03-02 19:59:24.398729
22.0,18.93,35.9221,861.12,2.67532,2004-02-28 07:40:17.448412
3.0,18.097,42.4174,309.12,2.65143,2004-02-29 08:21:23.623121
42.0,22.9088,32.44,1258.56,2.7244,2004-02-28 10:27:48.768125
22.0,21.4388,28.6163,90.16,2.66332,2004-03-02 21:25:24.442973
22.0,26.476,24.7637,625.6,2.73696,2004-03-02 13:08:54.277937
20.0,17.0778,45.2423,0.92,2.63964,2004-03-02 03:44:53.018956
52.0,17.5678,45.4732,235.52,2.62796,2004-02-29 10:11:22.470737
36.0,21.2722,46.8197,172.96,2.67532,2004-03-01 14:42:51.745361
32.0,18.0676,41.5789,101.2,2.67532,2004-02-29 00:56:18.747777
24.0,25.5156,27.1477,1788.48,2.76242,2004-02-28 10:06:17.468185
44.0,16.4898,45.8353,0.46,2.62796,2004-03-02 02:44:27.810098
2.0,18.342,44.9451,121.44,2.63964,2004-03-01 03:02:56.903525
49.0,23.928,35.5764,279.68,2.68742,2004-03-01 09:52:42.352609
47.0,19.2828,43.6521,101.2,2.65143,2004-03-01 21:16:26.522399
11.0,18.1068,43.2525,3.22,2.54901,2004-02-28 23:52:23.179103
53.0,24.3004,32.0183,1552.96,2.68742,2004-03-02 09:14:45.099319
19.0,22.7912,35.8185,86.48,2.68742,2004-03-01 08:08:27.217070
35.0,17.4012,48.3841,150.88,2.58226,2004-03-01 06:24:30.089128
19.0,25.2118,36.543,250.24,2.7244,2004-03-01 13:37:21.534028
3.0,20.841,39.62,294.4,2.67532,2004-02-29 12:04:55.484550
22.0,17.803,44.7137,75.44,2.59354,2004-03-01 00:39:29.485352
53.0,16.2644,45.5061,0.46,2.63964,2004-02-29 04:03:18.736650
24.0,18.3028,39.5521,143.52,2.69964,2004-02-28 02:10:16.673847
45.0,17.9108,43.5522,68.08,2.65143,2004-03-01 23:40:37.958100
25.0,17.3032,46.1312,86.48,2.63964,2004-03-01 02:04:20.702275
20.0,18.4008,44.7137,15.64,2.66332,2004-02-29 23:28:57.551293
54.0,22.507,34.7792,1376.32,2.67532,2004-03-02 09:40:22.080582
47.0,23.2616,34.5012,1847.36,2.71196,2004-02-28 12:35:47.072217
52.0,21.1448,44.2499,150.88,2.65143,2004-03-01 11:22:22.894216
47.0,15.9312,47.3426,224.48,2.63964,2004-02-29 07:20:50.766080
11.0,18.734,44.9782,1317.44,2.65143,2004-02-29 11:11:20.369439
50.0,17.4404,44.6475,0.46,2.66332,2004-02-28 21:34:52.364681
41.0,17.1072,47.5383,45.08,2.62796,2004-03-01 02:30:50.605875
20.0,25.0256,35.3341,264.96,2.73696,2004-03-01 10:49:23.149236
47.0,17.7736,46.6232,0.46,2.65143,2004-02-29 21:23:54.960578
14.0,22.2718,37.1963,57.04,2.71196,2004-03-01 08:03:21.204625
20.0,17.901,43.7186,0.92,2.65143,2004-03-02 01:15:17.453892
49.0,17.5188,42.7185,0.46,2.65143,2004-02-28 23:14:53.239741
20.0,24.7316,38.872,861.12,2.7244,2004-03-01 13:17:25.426799
17.0,22.9676,29.1869,743.36,2.60491,2004-03-02 14:17:07.409740
49.0,16.5388,47.4731,0.46,2.61639,2004-02-29 23:22:10.550307
1.0,21.527,38.6334,323.84,2.69964,2004-02-29 13:50:20.201326
37.0,18.6752,46.3281,187.68,2.67532,2004-03-01 00:36:26.262098
21.0,20.4,39.1443,136.16,2.67532,2004-03-01 22:30:30.094244
24.0,29.7688,28.1875,964.16,2.77533,2004-03-01 13:14:52.350494
39.0,18.5478,41.7469,143.52,2.67532,2004-02-29 01:49:48.296426
53.0,18.685,45.4402,1788.48,2.65143,2004-02-29 13:07:19.372886
45.0,16.5976,40.4328,507.84,2.66332,2004-02-28 07:32:17.526843
34.0,20.2138,35.1609,1140.8,2.68742,2004-02-28 08:27:47.052113
42.0,20.988000000000003,38.5993,537.28,2.68742,2004-02-29 12:14:20.037999
4.0,18.6556,41.4444,97.52,2.62796,2004-02-29 04:00:21.965063
11.0,18.3616,45.3083,2.3,2.52732,2004-02-29 20:31:19.924077
48.0,23.144,34.9875,713.92,2.73696,2004-02-28 16:23:50.091369
48.0,20.988000000000003,38.2239,0.92,2.7244,2004-02-28 18:32:18.130161
43.0,18.0578,38.7357,426.88,2.65143,2004-02-28 03:29:46.862761
47.0,15.99,47.114,18.4,2.63964,2004-02-29 06:41:18.715086
46.0,21.0566,37.6422,1.84,2.50599,2004-02-28 18:29:19.886208
10.0,22.115,35.1262,507.84,2.67532,2004-03-02 11:11:33.944854
40.0,25.2412,30.7486,964.16,2.74963,2004-02-28 14:56:49.460350
45.0,27.652,26.4639,743.36,2.73696,2004-03-02 10:00:02.908216
40.0,18.7536,42.8521,136.16,2.65143,2004-03-01 23:58:52.538714
43.0,17.4796,46.0655,26.68,2.63964,2004-03-01 00:25:01.136260
37.0,20.988000000000003,40.2976,195.04,2.71196,2004-02-28 19:43:48.908993
2.0,19.7728,42.317,128.8,2.65143,2004-02-29 18:17:19.843377
12.0,20.7528,38.1897,1258.56,2.69964,2004-02-28 16:06:19.535061
6.0,20.1648,30.784,21.16,2.59354,2004-03-02 23:20:25.673186
30.0,27.0052,26.3918,1847.36,2.76242,2004-02-28 10:34:16.997367
14.0,16.0096,43.7851,0.46,2.67532,2004-02-28 04:33:47.002872
3.0,24.1828,29.685,353.28,2.71196,2004-03-02 12:19:06.323364
23.0,19.3612,39.2803,0.92,2.67532,2004-02-28 23:17:22.526500
3.0,20.7136,39.8235,323.84,2.67532,2004-02-29 11:55:00.122731
23.0,17.2836,39.1443,235.52,2.65143,2004-02-28 07:02:47.138732
12.0,15.1178,47.7664,0.46,2.65143,2004-02-28 03:55:16.446305
2.0,20.6744,31.6664,104.88,2.63964,2004-03-02 22:39:27.945695
3.0,17.7932,42.11600000000001,2.3,2.63964,2004-03-02 05:16:09.561783
46.0,19.7728,42.0489,32.2,2.49546,2004-03-01 07:44:54.988294
18.0,23.046,33.7698,478.4,2.54901,2004-02-28 15:29:18.334920
46.0,26.868,28.3305,397.44,2.51661,2004-03-02 08:58:49.587196
9.0,19.2044,42.0489,1847.36,2.73696,2004-02-29 09:29:49.022925
8.0,22.2816,31.0667,1847.36,2.68742,2004-03-02 12:27:29.140529
39.0,18.9692,40.7706,143.52,2.67532,2004-02-29 00:51:49.443765
48.0,22.7814,35.0915,441.6,2.73696,2004-02-28 16:51:48.704097
45.0,23.3204,33.1409,713.92,2.7244,2004-02-28 16:37:48.732737
46.0,16.7936,44.1504,1.84,2.49546,2004-02-29 04:42:55.685020
40.0,19.028,37.0933,890.56,2.68742,2004-02-28 08:09:18.116815
39.0,19.6258,43.2525,158.24,2.67532,2004-02-29 18:13:22.576942
35.0,19.7042,43.019,172.96,2.60491,2004-03-01 23:13:25.526636
26.0,28.4066,25.9587,1847.36,2.74963,2004-03-02 11:14:54.337162
17.0,22.3404,28.6877,93.84,2.58226,2004-03-02 19:14:56.295234
45.0,19.469,41.5116,68.08,2.67532,2004-03-01 21:15:10.269789
54.0,17.8716,46.8197,0.46,2.63964,2004-02-29 18:35:55.146342
21.0,17.1072,42.8187,3.22,2.63964,2004-03-02 04:45:53.897747
36.0,18.1264,46.3609,75.44,2.63964,2004-03-01 00:01:28.438032
53.0,19.4788,43.2858,195.04,2.65143,2004-03-01 07:43:58.022908
46.0,17.166,43.1191,1.84,2.48502,2004-02-29 03:09:28.760649
41.0,17.5972,40.2638,368.0,2.65143,2004-02-28 03:44:47.001631
38.0,17.3032,43.4524,1.84,2.60491,2004-03-02 03:28:08.614524
14.0,21.8112,39.3483,143.52,2.71196,2004-02-29 14:56:29.834743
37.0,18.3126,47.3752,187.68,2.65143,2004-03-01 02:32:25.852996
31.0,19.1456,37.7107,772.8,2.68742,2004-02-28 08:06:16.606195
22.0,25.1334,30.3238,713.92,2.74963,2004-02-28 13:59:19.224351
25.0,31.7386,19.292,1847.36,2.77533,2004-03-02 13:16:05.652881
43.0,25.7116,34.3273,323.84,2.71196,2004-03-01 11:54:39.065018
47.0,19.9688,39.2803,1847.36,2.65143,2004-03-02 10:41:12.575723
46.0,20.939,42.5178,39.56,2.51661,2004-03-01 19:05:02.582985
12.0,16.4114,45.6379,0.46,2.63964,2004-02-29 03:02:49.431904
54.0,18.8124,42.4509,1847.36,2.67532,2004-02-28 11:33:49.045675
34.0,23.438,29.7561,1847.36,2.68742,2004-03-02 14:06:24.450150
20.0,25.0158,27.6861,772.8,2.7244,2004-03-02 15:24:04.444362
1.0,21.0076,36.8183,43.24,2.71196,2004-02-28 18:11:18.069068
2.0,18.8712,43.519,128.8,2.65143,2004-03-01 00:09:22.404168
37.0,24.2024,34.1184,1140.8,2.69964,2004-03-02 11:30:35.967531
18.0,20.7136,39.7557,323.84,2.50599,2004-02-29 11:49:29.849712
31.0,20.9488,38.3946,143.52,2.69964,2004-02-28 18:15:51.564868
43.0,22.2914,28.7591,136.16,2.67532,2004-03-02 18:50:59.849241
46.0,23.7026,34.3273,507.84,2.53812,2004-02-28 15:32:20.659067
52.0,19.8708,43.4524,101.2,2.65143,2004-02-29 15:43:01.931917
51.0,17.8716,44.1172,441.6,2.65143,2004-02-29 10:09:23.296987
44.0,19.3514,43.6521,537.28,2.66332,2004-02-29 16:25:53.848510
35.0,18.93,44.3162,165.6,2.60491,2004-02-29 22:07:52.139411
48.0,20.155,48.6436,294.4,2.67532,2004-03-01 13:51:28.444643
17.0,27.2796,26.896,1317.44,2.65143,2004-03-02 08:29:24.048233
3.0,21.6152,30.8194,43.24,2.67532,2004-03-02 18:03:28.509498
4.0,22.556,35.2302,209.76,2.69964,2004-02-28 16:14:19.350103
23.0,29.5532,27.9727,294.4,2.76242,2004-03-01 15:12:53.369886
19.0,26.6426,27.8294,684.48,2.7244,2004-03-02 08:27:46.849048
47.0,16.4604,45.8682,0.46,2.63964,2004-02-29 04:43:21.560936
26.0,18.0578,42.25,121.44,2.67532,2004-02-28 01:50:15.923540
18.0,23.0558,28.2232,97.52,2.50599,2004-03-02 18:30:29.957075
24.0,22.8108,28.0443,143.52,2.69964,2004-03-02 19:32:55.550193
23.0,21.8308,37.1277,456.32,2.68742,2004-02-29 11:20:53.352011
9.0,22.801,29.6139,1847.36,2.74963,2004-03-02 14:48:12.682672
17.0,19.8708,41.4444,101.2,2.57108,2004-02-29 17:09:50.190145
27.0,24.9766,36.3018,136.16,2.7244,2004-03-01 11:42:34.040812
35.0,17.9304,41.7805,165.6,2.61639,2004-02-28 05:14:46.469379
6.0,19.7728,41.4444,172.96,2.62796,2004-02-29 17:30:27.009528
54.0,19.4004,30.8901,0.92,2.65143,2004-03-02 20:16:56.035881
3.0,21.9582,30.5363,75.44,2.68742,2004-03-02 17:19:25.078754
45.0,24.5454,31.948,1140.8,2.73696,2004-02-28 15:20:20.219588
54.0,23.6536,37.265,250.24,2.69964,2004-03-01 16:49:21.898504
7.0,22.801,34.3273,338.56,2.7244,2004-02-28 15:02:20.219712
46.0,20.6156,41.6461,39.56,2.52732,2004-03-01 19:31:09.929577
22.0,17.7736,44.9121,75.44,2.59354,2004-03-01 00:40:54.771630
25.0,22.2326,35.2302,264.96,2.7244,2004-02-28 17:26:52.054104
52.0,19.0084,44.879,23.0,2.63964,2004-02-29 17:26:51.563322
52.0,18.5772,47.6035,37.72,2.62796,2004-03-01 08:43:27.648337
45.0,22.8402,39.1443,224.48,2.69964,2004-03-01 16:45:14.530835
8.0,25.9762,34.536,713.92,2.73696,2004-03-01 13:50:32.118148
21.0,21.4192,38.7698,136.16,2.68742,2004-03-01 21:18:29.806591
38.0,20.3412,38.1213,180.32,2.65143,2004-02-28 19:34:18.134673
42.0,23.9868,31.8072,1023.04,2.73696,2004-02-28 16:04:50.321116
25.0,15.3236,48.9027,4.6,2.62796,2004-02-29 06:35:23.752941
10.0,18.3224,44.7798,53.36,2.65143,2004-03-01 00:44:24.940208
7.0,19.322,41.3771,104.88,2.66332,2004-02-29 19:21:19.968379
52.0,21.3604,45.3743,202.4,2.65143,2004-03-01 14:07:40.697485
34.0,20.7626,31.0314,60.72,2.65143,2004-03-02 20:36:55.264171
52.0,23.3988,34.8139,338.56,2.69964,2004-02-28 13:53:18.351303
7.0,19.0182,38.8039,101.2,2.68742,2004-02-28 02:20:46.400509
7.0,25.8194,34.9528,338.56,2.7244,2004-03-01 13:40:31.076075
42.0,15.6176,48.4166,3.68,2.63964,2004-02-29 05:36:53.358232
20.0,19.2632,41.5453,18.4,2.69964,2004-02-28 22:21:58.195366
10.0,18.489,44.3162,53.36,2.65143,2004-02-29 23:30:57.275383
46.0,21.968000000000004,39.2123,121.44,2.52732,2004-03-01 09:17:31.423855
29.0,17.656,40.2976,180.32,2.67532,2004-02-28 04:20:46.989742
48.0,16.8132,41.1751,108.56,2.67532,2004-02-28 04:14:46.229243
18.0,17.7834,41.7469,0.46,2.48502,2004-02-29 02:16:25.284491
22.0,30.69,26.1032,172.96,2.78836,2004-03-01 15:34:52.627948
13.0,25.006,36.8871,713.92,2.69964,2004-03-01 11:54:37.425231
24.0,16.7152,40.399,136.16,2.68742,2004-02-28 06:05:47.159909
22.0,21.8896,28.6163,90.16,2.67532,2004-03-02 20:38:25.306177
26.0,21.3016,37.6079,441.6,2.68742,2004-02-29 09:50:49.849801
10.0,19.91,32.5102,7.36,2.63964,2004-03-02 22:46:57.036388
32.0,21.8504,37.0933,478.4,2.69964,2004-02-29 12:32:19.366189
32.0,21.7426,37.8819,478.4,2.69964,2004-02-29 12:43:54.860559
22.0,21.4682,39.2123,86.48,2.65143,2004-03-01 20:14:52.644669
51.0,18.5772,41.1078,0.46,2.68742,2004-02-28 22:23:24.882277
16.0,20.7626,39.9252,1847.36,2.62796,2004-02-29 10:38:19.835537
7.0,22.8108,33.2108,114.08,2.68742,2004-03-02 07:47:23.292685
35.0,26.1232,30.3947,1611.84,2.69964,2004-02-28 11:56:47.737529
47.0,16.725,46.1312,0.46,2.61639,2004-03-02 01:45:03.066309
20.0,24.614,27.7219,537.28,2.71196,2004-03-02 16:59:47.803242
42.0,19.2044,29.8271,158.24,2.63964,2004-03-02 23:51:56.283975
11.0,16.5192,46.6887,2.3,2.52732,2004-02-29 04:48:24.665310
51.0,21.8308,26.9679,158.24,2.67532,2004-03-02 19:47:26.482689
49.0,15.2942,46.7542,50.6,2.61639,2004-02-29 07:09:55.299541
54.0,22.5168,34.7792,1376.32,2.67532,2004-03-02 09:40:53.364760
26.0,24.7512,31.8424,713.92,2.74963,2004-02-28 15:10:48.324448
4.0,18.3616,42.5847,108.56,2.62796,2004-02-29 07:00:27.914316
19.0,20.106,40.8381,68.08,2.67532,2004-02-29 17:22:26.854140
31.0,16.4996,49.678,121.44,2.63964,2004-03-01 06:25:51.819099
23.0,16.1566,47.3426,0.92,2.63964,2004-02-29 05:27:23.627779
22.0,24.5062,29.1869,1023.04,2.69964,2004-03-02 07:09:47.171869
23.0,17.7344,42.0489,0.92,2.62796,2004-03-02 03:31:33.273381
24.0,30.3274,26.5359,294.4,2.80151,2004-03-01 15:20:21.845994
50.0,16.4212,48.5788,26.68,2.62796,2004-03-01 22:49:06.815414
48.0,16.1468,42.0489,187.68,2.66332,2004-02-28 07:07:16.935489
47.0,24.2808,33.4905,1847.36,2.73696,2004-02-28 13:24:17.858579
47.0,26.6622,33.8396,625.6,2.7244,2004-03-01 12:20:00.545510
23.0,21.2428,28.259,235.52,2.65143,2004-03-02 23:03:57.445669
46.0,18.0774,44.8129,53.36,2.48502,2004-02-29 21:05:58.439132
29.0,26.6524,33.5604,566.72,2.7244,2004-03-01 12:57:22.367871
43.0,17.264,43.8515,0.46,2.62796,2004-03-02 03:11:05.674002
4.0,21.5564,31.6664,24.84,2.65143,2004-03-02 18:29:39.923223
49.0,22.556,26.68,136.16,2.67532,2004-03-02 18:44:03.502751
19.0,17.1856,46.0655,37.72,2.63964,2004-03-01 04:53:32.566872
36.0,20.0766,47.4405,150.88,2.65143,2004-03-01 16:39:52.000839
47.0,21.184,34.8139,1847.36,2.66332,2004-03-02 12:29:24.524475
6.0,17.9892,39.2803,108.56,2.62796,2004-02-28 05:48:47.440065
13.0,24.614,31.1021,1023.04,2.68742,2004-03-02 10:04:12.570410
35.0,21.7916,39.8235,1081.92,2.63964,2004-02-29 12:57:50.725673
22.0,23.5556,34.3273,136.16,2.68742,2004-03-01 07:18:51.709778
26.0,16.921,48.838,104.88,2.63964,2004-03-01 03:04:51.305947
49.0,20.0276,39.2803,0.46,2.68742,2004-02-28 18:50:48.020268
40.0,18.8418,43.3858,150.88,2.66332,2004-02-29 19:24:56.933123
45.0,20.057,41.6125,209.76,2.68742,2004-02-29 15:42:49.645458
1.0,22.4384,33.7698,279.68,2.68742,2004-03-02 07:44:54.778187
30.0,16.1076,50.5463,90.16,2.62796,2004-03-01 05:19:51.604879
45.0,16.9602,39.9591,165.6,2.67532,2004-02-28 04:27:16.696740
35.0,21.1056,43.1858,172.96,2.62796,2004-03-01 19:46:56.348848
20.0,18.2342,45.3083,14.72,2.66332,2004-03-01 00:15:21.357181
26.0,18.1264,42.7185,8.28,2.67532,2004-02-29 00:11:18.854076
47.0,17.2346,46.0655,97.52,2.63964,2004-03-02 00:23:57.196880
6.0,22.4286,30.182,537.28,2.63964,2004-03-02 16:00:33.220995
22.0,18.3812,43.019,75.44,2.60491,2004-02-29 22:42:50.983458
26.0,19.9884,40.7031,114.08,2.69964,2004-02-28 20:52:18.737731
51.0,21.0762,37.7107,596.16,2.66332,2004-03-02 10:11:20.554731
40.0,19.7042,42.7185,158.24,2.67532,2004-02-29 17:24:59.577087
40.0,22.70300000000001,30.8547,713.92,2.68742,2004-03-02 16:44:32.501141
46.0,23.8398,36.9559,101.2,2.53812,2004-03-01 10:58:22.591364
38.0,22.3012,34.536,964.16,2.65143,2004-02-29 11:30:55.699424
17.0,23.634,32.7907,596.16,2.63964,2004-02-28 14:16:19.387071
24.0,23.4282,27.1117,143.52,2.7244,2004-03-02 18:35:57.750064
12.0,18.1852,45.1433,1847.36,2.65143,2004-02-29 10:30:23.394387
4.0,19.224,41.2425,4.14,2.59354,2004-03-02 01:30:24.038401
23.0,20.6352,39.6878,250.24,2.66332,2004-02-29 17:11:27.239182
47.0,16.872,48.2218,0.46,2.62796,2004-03-01 00:18:29.807505
21.0,17.8912,41.4444,3.68,2.65143,2004-03-02 02:58:26.325617
19.0,21.8014,38.7357,353.28,2.68742,2004-02-29 14:36:51.612775
14.0,16.3036,46.2953,0.46,2.65143,2004-02-29 05:15:48.540851
38.0,25.2314,30.2529,1023.04,2.69964,2004-02-28 14:21:18.871006
34.0,20.0668,43.1858,202.4,2.65143,2004-03-01 09:04:52.062709
11.0,15.8528,45.4732,2.3,2.56,2004-02-28 06:09:47.230891
3.0,19.616,41.4444,48.76,2.66332,2004-02-29 18:21:52.201585
29.0,16.529,44.9782,2.3,2.62796,2004-03-02 06:28:53.641272
49.0,19.0966,47.31,60.72,2.65143,2004-03-01 17:59:57.662496
3.0,18.9202,38.7698,48.76,2.67532,2004-02-28 02:36:46.436486
11.0,17.999000000000006,42.7853,2.3,2.57108,2004-02-28 01:34:46.485275
6.0,17.9402,42.4509,831.68,2.61639,2004-02-29 08:10:24.624028
32.0,16.4996,48.838,93.84,2.62796,2004-03-01 05:29:51.143405
20.0,21.8602,30.1111,34.04,2.68742,2004-03-02 20:23:27.555873
16.0,18.538,44.846,1.38,2.60491,2004-02-29 19:02:50.346872
37.0,24.4768,31.6664,713.92,2.71196,2004-03-02 14:24:54.594229
44.0,20.6744,40.0268,1847.36,2.67532,2004-02-29 13:10:56.958708
8.0,17.5384,43.0524,108.56,2.66332,2004-02-29 05:33:21.679152
41.0,17.558,46.0655,45.08,2.62796,2004-03-01 00:28:33.625577
20.0,-38.4,-4.0,625.6,2.4341,2004-02-28 15:46:17.307584
19.0,20.596,38.2922,338.56,2.68742,2004-02-29 09:28:50.952923
35.0,18.7046,44.7137,165.6,2.60491,2004-02-29 23:30:21.279431
21.0,21.4486,36.3362,128.8,2.69964,2004-02-28 18:40:18.390189
42.0,15.5588,48.1243,0.46,2.61639,2004-03-02 04:45:31.176200
23.0,16.9896,47.5709,202.4,2.62796,2004-03-01 05:53:51.408798
53.0,21.6642,38.4287,1847.36,2.69964,2004-02-28 13:35:18.976594
48.0,22.0268,31.6312,566.72,2.68742,2004-03-02 11:35:55.637698
31.0,16.676,46.2953,97.52,2.65143,2004-02-29 06:22:18.892663
37.0,24.3298,33.2808,1199.68,2.69964,2004-03-02 11:51:24.387958
36.0,26.8974,29.9691,1670.72,2.74963,2004-02-28 13:01:17.281393
36.0,18.5968,45.3743,75.44,2.65143,2004-02-29 21:41:27.600858
24.0,16.9504,43.7186,1.38,2.65143,2004-03-02 03:45:29.242508
33.0,20.694000000000006,40.5004,97.52,2.68742,2004-03-01 20:22:35.444599
17.0,16.6858,44.5813,0.46,2.56,2004-02-29 03:57:20.658820
7.0,23.9868,36.0257,250.24,2.71196,2004-03-01 11:27:56.085328
14.0,22.1542,40.2976,114.08,2.71196,2004-03-01 18:51:59.108123
52.0,18.4008,45.1103,23.0,2.62796,2004-02-29 19:47:53.645016
6.0,19.6454,38.6675,114.08,2.63964,2004-02-28 23:30:21.284537
37.0,22.6344,40.7031,309.12,2.69964,2004-03-01 09:16:27.198178
36.0,21.4486,32.2293,79.12,2.65143,2004-03-02 20:23:26.281423
40.0,25.8684,29.4717,1376.32,2.74963,2004-02-28 12:45:18.409451
10.0,19.5572,42.0824,28.52,2.65143,2004-03-01 22:43:55.541796
47.0,16.3232,42.5178,1258.56,2.65143,2004-02-28 07:26:47.793453
36.0,22.4384,37.8134,861.12,2.69964,2004-02-29 12:04:53.702917
36.0,23.879,34.536,397.44,2.73696,2004-02-28 15:51:19.352193
27.0,17.7344,47.114,71.76,2.65143,2004-03-01 01:18:50.506609
36.0,18.2636,43.6521,1376.32,2.65143,2004-02-29 08:13:19.192593
31.0,22.9284,34.536,596.16,2.7244,2004-02-28 16:12:17.534449
24.0,21.968000000000004,31.1727,964.16,2.7244,2004-02-28 08:26:17.667952
41.0,18.9202,42.7185,121.44,2.65143,2004-03-01 22:54:55.910307
17.0,21.8308,37.6765,165.6,2.58226,2004-03-01 07:25:23.308249
19.0,24.7414,35.5418,172.96,2.7244,2004-03-01 16:58:27.777674
34.0,16.7348,45.8682,57.04,2.65143,2004-02-29 05:47:49.549686
30.0,23.2714,28.9018,250.24,2.69964,2004-03-02 17:27:25.105649
43.0,25.0158,34.8139,235.52,2.71196,2004-03-01 11:28:04.304240
20.0,24.2906,30.9608,964.16,2.71196,2004-03-02 11:28:27.471350
4.0,19.4004,42.183,97.52,2.62796,2004-02-29 21:51:58.602444
22.0,20.0276,40.56800000000001,150.88,2.67532,2004-02-29 17:13:57.132317
21.0,17.803,44.6475,90.16,2.63964,2004-03-01 03:20:55.159027
8.0,17.2248,40.4666,158.24,2.67532,2004-02-28 06:48:47.096313
1.0,17.607,42.7519,43.24,2.66332,2004-02-29 05:51:19.377768
12.0,16.2644,44.1172,1258.56,2.65143,2004-02-28 08:24:18.617028
36.0,24.0848,32.0887,1847.36,2.68742,2004-03-02 12:19:13.649190
54.0,19.6552,43.0524,426.88,2.65143,2004-03-01 08:28:24.717478
31.0,22.0268,30.6071,150.88,2.68742,2004-03-02 19:06:55.120237
31.0,19.7728,42.6516,150.88,2.67532,2004-03-01 21:59:35.655472
26.0,23.2812,33.5604,507.84,2.69964,2004-03-02 07:29:23.724205
46.0,17.6364,44.2499,39.56,2.47467,2004-03-02 00:03:25.959455
24.0,18.538,42.9523,128.8,2.66332,2004-02-29 22:01:23.306104
24.0,15.4608,48.8704,1.38,2.65143,2004-02-29 04:57:19.309169
43.0,21.3212,36.8183,353.28,2.68742,2004-02-29 11:19:55.486464
13.0,20.596,32.5803,136.16,2.65143,2004-03-02 18:27:44.389318
43.0,20.6156,37.162,235.52,2.68742,2004-02-29 09:39:24.147166
20.0,24.41800000000001,32.8257,1023.04,2.74963,2004-02-28 13:10:18.479910
22.0,21.6544,38.6675,353.28,2.68742,2004-02-29 15:03:50.546626
1.0,22.0464,38.6675,45.08,2.69964,2004-03-01 18:21:00.582643
9.0,20.1158,37.9845,1847.36,2.77533,2004-02-28 09:57:47.205106
8.0,17.607,45.4072,108.56,2.65143,2004-03-01 05:14:50.580921
34.0,18.4596,44.1836,60.72,2.65143,2004-02-29 19:28:50.702635
19.0,23.0166,34.188,279.68,2.7244,2004-02-28 16:20:17.462359
20.0,22.458,30.3947,32.2,2.68742,2004-03-02 19:21:56.935989
30.0,26.4172,32.5803,382.72,2.73696,2004-03-01 16:46:52.821094
44.0,19.6944,44.0176,32.2,2.66332,2004-03-01 20:13:32.598227
26.0,18.1852,45.4072,114.08,2.65143,2004-02-29 22:18:50.550425
22.0,20.1354,38.258,86.48,2.65143,2004-02-28 21:10:48.362570
21.0,25.0746,34.0487,136.16,2.73696,2004-03-01 18:07:40.357880
1.0,17.4796,43.1191,45.08,2.66332,2004-02-29 06:35:23.514826
35.0,25.0452,32.7907,1199.68,2.63964,2004-03-02 08:32:01.862422
7.0,23.4674,30.0756,195.04,2.68742,2004-03-02 13:21:54.892126
50.0,21.87,29.1869,224.48,2.67532,2004-03-02 18:34:47.239555
36.0,19.2044,42.11600000000001,75.44,2.68742,2004-02-28 22:45:51.211188
43.0,20.7528,36.8871,323.84,2.68742,2004-02-29 09:31:51.148096
30.0,15.9998,48.1243,79.12,2.63964,2004-02-29 06:09:48.873386
42.0,22.0954,29.4005,158.24,2.67532,2004-03-02 19:00:26.040009
47.0,22.2914,34.5708,1847.36,2.69964,2004-02-28 11:09:47.495881
1.0,22.017,30.3238,86.48,2.67532,2004-03-02 17:11:06.837941
